rid,id,text
g187269-d1811061-r210549792,g187269-d1811061-r210549792:1,La noté est salée et ne corresponds à ce qui se passe dans l'assiette!
g187269-d1811061-r210549792,g187269-d1811061-r210549792:2,"Bien moyen, pour ce restaurant qui trône sur la place depuis bien longtemps à Saint Etienne."
g187269-d1811061-r210549792,g187269-d1811061-r210549792:3,"Nous voulions le faire depuis longtemps, nous n'y retournerons pas et nous le déconseillons."
g187269-d1811061-r210549792,g187269-d1811061-r210549792:4,"Salle déserte, nous étions 6 au total, un samedi soir..."
g187269-d1811061-r210549792,g187269-d1811061-r210549792:5,"Menu Grands Gourmand, 2 plats, 4 € de supplément pour le fromage..."
g187269-d1811061-r210549792,g187269-d1811061-r210549792:6,L’accueil est agréable malgré tout.
g187269-d4727206-r260930353,g187269-d4727206-r260930353:0,Plats appétissants mais on attendait un meilleur goût.
g187269-d4727206-r260930353,g187269-d4727206-r260930353:1,Rapport qualité / prix acceptable.
g187269-d4727206-r260930353,g187269-d4727206-r260930353:2,Accueil sympathique mais service un peu speed.
g187269-d4737816-r250955200,g187269-d4737816-r250955200:0,"Que ce soit au comptoir ou au drive, l'attente est longue ."
g187269-d4737816-r250955200,g187269-d4737816-r250955200:1,"Les produits chauds sont fournis froids (frites, ...) et il manque toujours des éléments de la commande en plus de l'oubli récurrent des sauces, pailles et serviettes ."
g187269-d4737816-r250955200,g187269-d4737816-r250955200:2,La qualité des mets laisse à désirer pour cette grande enseigne .
g187269-d6591946-r277918006,g187269-d6591946-r277918006:0,Super accueil et cadre très bien renseigné sur les spécialités sud américaine !!!!!
g187269-d6591946-r277918006,g187269-d6591946-r277918006:1,Cocktail sympa très bien manger a refaire au plus vite !!!!!
g187269-d907777-r261465070,g187269-d907777-r261465070:0,Je connais ce restaurant depuis de très nombreuses années pour y avoir amené des clients.
g187269-d907777-r261465070,g187269-d907777-r261465070:1,"Pendant près de dix ans je n'y étais pas retourné et voila retour cette année et pas trop déçu bien que... comme je m'attendais à retrouver un temple de la gastronomie, la barre était un peu haute."
g187269-d907777-r261465070,g187269-d907777-r261465070:2,"Cela dit, la qualité est toujours au rendez vous, les prix aussi... mais la qualité a un prix et quand c'est très bon et goûteux ce n'est jamais trop coûteux."
g187269-d907777-r261465070,g187269-d907777-r261465070:3,Un peu isolé sur ce boulevard J Janin mais le stationnement reste possible sans aller trop loin.
g187269-d907777-r261465070,g187269-d907777-r261465070:4,A conseiller donc
g187269-d907777-r261465070,g187269-d907777-r261465070:5,
g196495-d1325023-r259859192,g196495-d1325023-r259859192:0,Je vais manger la bas depuis des années et j'y ai ramener beaucoup de clients ...
g196495-d1325023-r259859192,g196495-d1325023-r259859192:1,Je recommande ce restaurant qui est de loin le meilleur kebab de mulhouse .
g196495-d1325023-r259859192,g196495-d1325023-r259859192:2,Sauce blanche délicieuse !!!!
g196495-d1325023-r259859192,g196495-d1325023-r259859192:3,Quant au personnel très souriant et agréable .
g196495-d2100294-r260548064,g196495-d2100294-r260548064:0,"Nous avons dîner un dimanche soir , repas bon frais rien d'exceptionnel mais agréable !"
g196495-d2100294-r260548064,g196495-d2100294-r260548064:1,Service sympathique !
g196495-d2100294-r260548064,g196495-d2100294-r260548064:2,Un bon thaï !
g196495-d3896129-r194408303,g196495-d3896129-r194408303:0,"Un accueil très peu chaleureux, une attente très longue pour un repas qui ne vaut vraiment pas son prix !"
g196495-d3896129-r194408303,g196495-d3896129-r194408303:1,Je n'y retournerais plus
g196495-d3896129-r194408303,g196495-d3896129-r194408303:2,
g196495-d6895935-r247058285,g196495-d6895935-r247058285:0,"Accueil désastreux,sur 3 serveurs, seulement 1 d'entre eux nous a dit bonjour, les serveurs sont sur leur téléphone derrière le bar, rigolent entre eux, en étant bien évidemment bruillants."
g196495-d6895935-r247058285,g196495-d6895935-r247058285:1,Le pire sont les toilettes.
g196495-d6895935-r247058285,g196495-d6895935-r247058285:2,"Une catastrophe, toutes les toilettes étant pleine d'excréments, plus de papier toilettes, des toilettes a la hauteur du personnel ...."
g196495-d6895935-r247058285,g196495-d6895935-r247058285:3,"A éviter absolument, prenez vos jambes à votre cou."
g196495-d7710044-r273021644,g196495-d7710044-r273021644:0,"Accueil sympa, lieu sympa, carte sympa!"
g196495-d7710044-r273021644,g196495-d7710044-r273021644:1,Tout les burgers sont alléchants.
g196495-d7710044-r273021644,g196495-d7710044-r273021644:2,"Quelques soucis de gestion du stock, plusieurs plats non dispo..."
g196495-d7710044-r273021644,g196495-d7710044-r273021644:3,Dommage pour un samedi soir!
g196640-d1326868-r260872471,g196640-d1326868-r260872471:0,"plusieurs repas le midi, souvent plat du jour, très bon rapport qualité prix pour restaurant poisson"
g196640-d1388937-r181113173,g196640-d1388937-r181113173:0,"Un restaurant de chaine, nous avons poussé la porte car en général, sans être extraordinaire c’est une valeur sur, pas trop chère et rapide."
g196640-d1388937-r181113173,g196640-d1388937-r181113173:1,"Pas ici, propreté approximatif, compliqué au niveau du service, quand à la pizza, nul."
g196640-d1388937-r181113173,g196640-d1388937-r181113173:2,Pas de chance ce jour là ou réel manque de qualité ?
g196640-d1388937-r181113173,g196640-d1388937-r181113173:3,Je n’y retournerai pas…
g196640-d1388937-r181113173,g196640-d1388937-r181113173:4,
g196640-d3784521-r285274679,g196640-d3784521-r285274679:0,Superbe accueil.
g196640-d3784521-r285274679,g196640-d3784521-r285274679:1,Les sièges sont très confortables et le cadre est épuré.
g196640-d3784521-r285274679,g196640-d3784521-r285274679:2,Un menu à 25€ peut vous permettre de bien manger sans trop vous ruiner et les plats de la carte sont très copieux également.
g196640-d3784521-r285274679,g196640-d3784521-r285274679:3,"Goutez la purée aux truffes, un régal!"
g196640-d3784521-r285274679,g196640-d3784521-r285274679:4,A recommander les yeux fermés!
g196640-d4428534-r283820751,g196640-d4428534-r283820751:0,J'ai mangé dans ce Resto pour la 2 eme fois aujourd'hui.
g196640-d4428534-r283820751,g196640-d4428534-r283820751:1,"Vendredi, un burger."
g196640-d4428534-r283820751,g196640-d4428534-r283820751:2,C'est tout simplement le meilleur que j'ai mangé !
g196640-d4428534-r283820751,g196640-d4428534-r283820751:3,"Bon, bio, cuisson parfaite, chaud, parfumé et légèrement épicé !"
g196640-d4428534-r283820751,g196640-d4428534-r283820751:4,"Aujourd'hui, un bœuf cuisson douce avec des légumes.."
g196640-d4428534-r283820751,g196640-d4428534-r283820751:5,Tout correspond 100% à mes goûts et mes attentes.
g196640-d4428534-r283820751,g196640-d4428534-r283820751:6,"Fraîcheur, goût, équilibre, très bon rapport qualité prix."
g196640-d4428534-r283820751,g196640-d4428534-r283820751:7,"En plus, le tout servi par une serveuse très sympathique !"
g196640-d4428534-r283820751,g196640-d4428534-r283820751:8,Que demander de plus !
g196680-d7007014-r256470796,g196680-d7007014-r256470796:0,"Situé dans une petite rue du vieux centre de Gap, ce restaurant est bien décoré."
g196680-d7007014-r256470796,g196680-d7007014-r256470796:1,On pourrait presque se croire en Bretagne.
g196680-d7007014-r256470796,g196680-d7007014-r256470796:2,"La petite carte est bien appétissante... hélas j'ai été un peu déçu par les Galettes, pas très grandes, pas très gouteuses, pas très chargés..."
g196680-d7007014-r256470796,g196680-d7007014-r256470796:3,Je suis un gourmand.
g196680-d7007014-r256470796,g196680-d7007014-r256470796:4,Le cidre est bon...
g196680-d7007014-r256470796,g196680-d7007014-r256470796:5,ET les crêpes sont EXCELLENTES (la pate et les accompagnements).
g196680-d7007014-r256470796,g196680-d7007014-r256470796:6,Le service est pro.
g196680-d7007014-r256470796,g196680-d7007014-r256470796:7,Il ne manque pas grand chose à cette adresse pour que j'y retourne volontiers.
g196680-d7233499-r227244489,g196680-d7233499-r227244489:0,"C'est la meilleur pizza de Gap et voir même de France.... Demandez la ""comme DAB"" de Chris..."
g196680-d7233499-r227244489,g196680-d7233499-r227244489:1,"Un mélange de tout avec crème fraîche dessus, le tout sur une pâte délicieuse et parfaitement cuite..."
g196680-d7233499-r227244489,g196680-d7233499-r227244489:2,"Cela,vaut vraiment le détour...."
g196680-d7233499-r227244489,g196680-d7233499-r227244489:3,"Si vous n'avez pas le temps, demandez de l'emporter....."
g196680-d7702811-r279218028,g196680-d7702811-r279218028:0,Nous sommes allés manger un vendredi soir entre amis .
g196680-d7702811-r279218028,g196680-d7702811-r279218028:1,La cuisine était correcte l'ambiance sympa .
g196680-d7702811-r279218028,g196680-d7702811-r279218028:2,Par contre impossible de parler sans crier à cause du bruit .
g196680-d7702811-r279218028,g196680-d7702811-r279218028:3,La musique était vraiment très forte .
g196680-d7702811-r279218028,g196680-d7702811-r279218028:4,Point ultra négatif : à la fin De notre repas la serveuse nous donne l'addition sans que nous l'ayons demandée .
g196680-d7702811-r279218028,g196680-d7702811-r279218028:5,Et nous dit texto : si vous désirez café ou digestif c'eSt dans 5 min Max au bar !!!!!!!!
g196680-d7702811-r279218028,g196680-d7702811-r279218028:6,J'ai réservé une table à 21h pas de 21 h à 22 h !!! Je trouve cela très moyen .
g196680-d7702811-r279218028,g196680-d7702811-r279218028:7,Je n'y retournerais pas .
g196719-d2614773-r269869318,g196719-d2614773-r269869318:0,Respecte complètement son appellation de restaurant montagnard.
g196719-d2614773-r269869318,g196719-d2614773-r269869318:1,"Des plats très copieux, des produits du terroir ainsi qu'un service impeccable plongés dans une très bonne ambiance."
g196719-d2614773-r269869318,g196719-d2614773-r269869318:2,"Autre point positif, un coût très raisonnable."
g196719-d2614773-r269869318,g196719-d2614773-r269869318:3,"Allez y en toutes confiance si vous souhaitez une cuisine simple, honnête et généreuse."
g196719-d2614773-r282960504,g196719-d2614773-r282960504:0,Cadre agréable et formule pour deux bien servie avec de bons produits!
g196719-d2614773-r282960504,g196719-d2614773-r282960504:1,"Une belle carte montagnarde aussi, et d'excellentes glaces à déguster en été dans le petit jardin à l'arrière du restaurant."
g196719-d3348013-r236980536,g196719-d3348013-r236980536:0,Déjà venu il y a quelques années et en gardant un excellent souvenir nous avons décidé d'y retourner.
g196719-d3348013-r236980536,g196719-d3348013-r236980536:1,Arrivé à 8 il n'y avait qu'une table de 2 occupé à croire que les gens s'étaient mieux renseigner.
g196719-d3348013-r236980536,g196719-d3348013-r236980536:2,"On a tous pris le menu à 29, étant des bons mangeurs il avait l'air très alléchant."
g196719-d3348013-r236980536,g196719-d3348013-r236980536:3,Résultat de la salade en sachet avec un toast de fromage ridicule sur une grande tranche de pain de mie et des plats catastrophiques...
g196719-d3348013-r236980536,g196719-d3348013-r236980536:4,Aucun accompagnement noté sur le menu n'a été servi nous avons eu des frites congelé jetés sur nos viandes pour camoufler la misère et des haricots grillés pour ceux qui avaient du poisson.
g196719-d3348013-r236980536,g196719-d3348013-r236980536:5,Et le désastre du dessert à continuer.
g196719-d3348013-r236980536,g196719-d3348013-r236980536:6,Bref nous l'avons fait remarquer à la serveuse qui nous a dis être autant d'accord que nous le menu aurait été changé le matin en cuisine mais pas sur le papier.
g196719-d3348013-r236980536,g196719-d3348013-r236980536:7,29euros c'est cher pour du congelé et du sachet.
g196719-d4294505-r223776905,g196719-d4294505-r223776905:0,Nous y sommes allés deux fois en quinze jours et avant varié les plats choisis.
g196719-d4294505-r223776905,g196719-d4294505-r223776905:1,"Résultat, tout est très bon, avec mention spéciale aux ravioles en entrée et à la pintade en plat."
g196719-d4294505-r223776905,g196719-d4294505-r223776905:2,Les desserts sont un peu en dessous.
g196719-d4294505-r223776905,g196719-d4294505-r223776905:3,L'accueil et le service sont chaleureux.
g196719-d4294505-r223776905,g196719-d4294505-r223776905:4,On y retournera !
g196719-d7112090-r271954522,g196719-d7112090-r271954522:0,À éviter ...
g196719-d7112090-r271954522,g196719-d7112090-r271954522:1,Salade en entrée correct puis quelle déception pour le tartare !
g196719-d7112090-r271954522,g196719-d7112090-r271954522:2,Celui ci était pour moi de la viande crue recouverte de ketchup.
g196719-d7112090-r271954522,g196719-d7112090-r271954522:3,Je ne parle pas des accompagnements !
g196719-d7112090-r271954522,g196719-d7112090-r271954522:4,Dommage que mon avis n'est était entendu pendant le repas.
g196719-d7112090-r271954522,g196719-d7112090-r271954522:5,Aucune proposition de changement ou geste commercial.
g207360-d1322426-r168375321,g207360-d1322426-r168375321:0,"Avec mon conjoint, grands amateurs de restaurants asiatiques, nous avons été très déçus."
g207360-d1322426-r168375321,g207360-d1322426-r168375321:1,"Les nems sont corrects, les quantités sont petites (nous sommes sortis en ayant à peine assez mangé), le poulet croustillant ne l'est pas et baigne dans le gras."
g207360-d1322426-r168375321,g207360-d1322426-r168375321:2,Les prix sont assez élevés pour ce que nous avons mangé.
g207360-d1322426-r168375321,g207360-d1322426-r168375321:3,"Ne parlons pas du sourire forcé de la serveuse, mais nous étions prévenu sur ce point."
g207360-d1322426-r168375321,g207360-d1322426-r168375321:4,Nous n'y retournerons pas !
g207360-d2614332-r251087094,g207360-d2614332-r251087094:0,Restaurant symphatique avec des bonnes pizzas et des salades délicieuses terasse et seul incovenient un escalier a monter si pas de place en bas
